"岗位职责：1、录入网站站点；2、编写Python初级代码；3、其他领导交给的任务；4、协助完成物联网应用系统开发、算法实现。任职要求：1.计算机科学、软件工程相关专业；2.了解Java或Python，了解C/C++语 言；3.了解linux系统以及基本的命令；4.了解网络通信技术，了解常用的网络协议；5.了解数据结构，有使用算法解决实际问题经验优先。薪资待遇：1.双休，朝九晚六，五险一金，无责任底薪3500-4500元/月+提成。2.员工享餐补、健康体检、生日礼物，过节物品等福利。3.享受法定假期，带薪年假。职能类别：
算法工程师
硬件工程师关键字：
Python
开发
软件开发
AI智能"
"1. 2年以上Python开发经验，熟悉网络爬虫或数据处理和分析相关的开发；2. 负责web数据采集相关的开发，熟悉web数据的抓取、解析等开发工作，有一定数据清洗和分析基础；3. 熟悉应对反爬策略的方式方法，并有成功绕过反爬策略的案例；4. 具有很强的技术钻研能力。任职资格:1. 精通python，scrapy，pyspider，Selenium 等框架，深入研究过scrapy，pyspider框架的源码，并能对scrapy，pyspider框架的源码进行修改和优化；2. 熟悉网络抓包工具，熟悉使用正则表达式；熟悉HTTP传输协议，能模拟各类操作进行数据的爬取；3. 了解数据清洗和分析相关的工具，了解大数据分析；4. 具有较强的分析和解决问题能力，以解决技术难题为乐趣，有想法，敢于挑战；5. 熟悉MySQL、mongodb、有数据库开发经验者优先，有 GitHub 地址或技术博客地址者优先。职能类别：
软件工程师
互联网软件开发工程师关键字：
python
数据爬虫"
"岗位职责：1、负责指导程序员的工作；2、参与软件工程系统的设计，开发及测试过程；3、协助工程管理人保证项目质量；4、解决工程中的关键问题和技术难题；5、协调各个程序员工作，并能与其他软件工程师协作工作。任职要求：1、 本科及以上学历，计算机相关专业；2、 熟悉Python 或C++，熟悉OpenCV 和TensorFlow，有SLAM 或ROS 经验者优先；3、 具有良好的沟通协调能力和团队合作精神；4、 优秀应届生也可考虑。职能类别：
高级软件工程师"
"1. 负责金融类产品高性能高可用基础框架和组件的设计开发；1. 负责设计和实现量化策略实时/回测引擎。工作要求1. 985/211大学计算机软件或相关专业本科以上学历，三年以上工作经验；2. 要求精通Python、熟悉C/C++；能够深入理解任一Python框架；3. 有股票或者金融衍生品交易经验；4. 有量化系统开发经验优先；5. 有分布式系统开发经验优先。职能类别：
高级软件工程师"
"工作内容：1.负责基于区块链项目的电商平台的后台架构的优化2.参与后台开发技术选型及技术方案的落地，解决项目中的技术难题3.负责后台服务的开发和维护。4.负责与前端开发人员交流，并及时解决开发人员提出的问题要求：1.  5年以上工作经验，其中至少2年以上python开发经验；2.  有良好的沟通和协调能力，乐于挑战，具备高度的责任心；3.  精通python语言的后台开发，有高并发、高性能后台服务的开发经验优先；4、 了解比特币，熟悉区块链以及加密算法优先；5.  熟悉TCP、HTTP等网络协议；6.  熟悉Linux系统，熟悉常用命令；7.  熟悉MySQL、Redis，熟悉数据库设计和优化。职能类别：
高级软件工程师"
"工作职责：1.参与分布式爬虫和数据采集系统的研发；2.根据公司业务需要，负责日常网络数据抓取、清洗、分析;3.根据公司产品和业务发展特点，研究相关大数据产品和技术发展方向；4.完成上级领导临时交办的其他工作任务。任职资格：计算机或数学等相关专业本科或以上学历；1年以上大数据系统分析、设计和实施经验，熟练掌握 Python 脚本语言，精通scrapy，pyspider，Selenium 等框架；熟悉MySQL、Oracle、mongodb数据库、能熟练编写调试sql语句、存储过程，索引、性能优化；熟悉应对反爬策略的方式方法，并有成功绕过反爬策略的案例优先。工作地点： 深圳市龙岗区坂田街道伯公坳路1号华昱机构大院管理中心职能类别：
软件工程师
数据库工程师/管理员"
"岗位职责：1、负责业务数据收集整理分析，对多种数据源进行深度诊断性组合分析、挖掘、深度分析和建模；2、对各类需求数据进行挖掘、统计建模分析，并提交有效的分析报告，为公司运营决策提供数据支持；3、建立和完善分析体系，跟踪模型的实施，定期优化算法和分析策略，提供建设性建议，并与管理层沟通以推进以上结果；任职要求：1、计算机、数学与应用数学、物理系、通讯工程等相关专业本科及以上学历；2、熟悉 Python、Mysql、Javascript语言，至少2年以上Python开发经验，3、熟悉Linux操作系统使用和软件开发的基本流程，至少会使用一种软件版本管理工具；4、熟悉常用数据结构和算法，熟悉 MySql 配置和优化；5、有良好的代码习惯，完善并遵守团队的编码规范，编写高质量、结构清晰、易读、易维护的代码；6、具备强烈的责任心，对工作有激情，良好的沟通能力，良好的团队合作精神。职能类别：
高级软件工程师
软件工程师"
"1.大专以上学历，有三年或以上WEB方面开发经验，无论何种开发语言。2.熟悉Python语言，能够运用Python独立完成工作，对各种框架有所了解就更好。3.熟悉各种数据库的操作，使用过Mysql,Oracle，有Postgresql数据库使用经验更佳。4.对HTML/CSS/JavaScript了解，会使用JQuery更好。5.有较好的沟通能力，能够在团队中相互协助以完成任务。职能类别：
软件工程师
数据库工程师/管理员"
"1.2年以上python开发经验，熟悉Scrapy redis等相关分布采集等部署；2.熟悉linux服务器、相关环境的部署和维护、已经相关的优化，熟练掌握Shell脚本语言；3.能够懂编写按键精灵代码，实现简单的自动化程序操作（能使用python来做自动化操作者优先）；4.熟悉Mysql,PostgreSQL等关系型数据库，以及mongodb等非关系型数据库,能熟练编写调试sql语句、存储过程，索引、性能优化；5. 逻辑清晰，头脑灵活，表达能力强；6.熟悉PHP的优先；7.计算机相关专业；8.大专及以上学历。职能类别：
互联网软件开发工程师
软件工程师关键字：
全栈工程师
软件工程师
php工程师
python工程师
互联网工程师"
"岗位职责:1、参与项目框架和核心模块的设计、实现；2、参与机器学习服务的设计、实现。任职要求：1、2年以上python开发经验，会使用python操作SQL数据库；2、熟悉c语言，java，.net其中之一语言***；3、熟悉VS，kdevelop，等开发工具；4、熟悉基本sql操作，熟悉SQLServer数据库，有过大数据操作经验优先；5、有WEB项目开发经验；6、进行过分布式集群采集；7、有良好英语阅读能力优先。工作地址：深圳市龙岗区坂田里浦街7-1号4楼401（五和地铁站D出口，步行五分钟，一经录用，待遇从优！）工作时间：大小周制，早上09:00-12:00 下午13:30-18:00公司官网：http://www.letron.com.cn/职能类别：
软件工程师关键字：
Python
程序员
开发工程师
软件工程师"
