====================================================================================================1====================================================================================================
-----职位名----------公司名----------工作地点----------薪资----------发布时间--------------------href
初级Python开发助理----------深圳市新律技术服务有限公司----------深圳-宝安区----------3-4.5千/月-----06-02-----https://jobs.51job.com/shenzhen-baq/101862734.html?s=01&t=0
Python开发工程师----------深圳市弘长科技有限公司----------深圳-南山区----------1-1.5万/月-----06-02-----https://jobs.51job.com/shenzhen-nsq/102988239.html?s=01&t=0
Python软件工程师----------深圳市今天国际物流技术股份有限公司----------深圳-罗湖区----------1-2万/月-----06-02-----https://jobs.51job.com/shenzhen-lhq/102974645.html?s=01&t=0
Python高级开发工程师----------高盈量化云科技（深圳）有限公司----------深圳-南山区----------2-3万/月-----06-02-----https://jobs.51job.com/shenzhen-nsq/102957515.html?s=01&t=0
Python后台开发工程师----------深圳市新华云帆科技有限公司----------深圳----------1.5-2.5万/月-----06-02-----https://jobs.51job.com/shenzhen/102953693.html?s=01&t=0
Python开发工程师----------深圳市华昱投资控股有限公司----------深圳----------0.8-1.5万/月-----06-02-----https://jobs.51job.com/shenzhen/102950003.html?s=01&t=0
Python技术工程师----------深圳市前海图灵互联网金融服务有限...----------深圳-福田区----------1-1.5万/月-----06-02-----https://jobs.51job.com/shenzhen-ftq/102253045.html?s=01&t=0
Python程序员----------美皇贸易（深圳）有限公司----------深圳-福田区----------0.8-1.2万/月-----06-02-----https://jobs.51job.com/shenzhen-ftq/55201892.html?s=01&t=0
Python开发工程师/互联网工程师----------深圳市卓达电子有限公司----------深圳----------1-1.6万/月-----06-02-----https://jobs.51job.com/shenzhen/102908809.html?s=01&t=0
Python程序员 开发工程师 软件工程师----------深圳乐创科技开发有限公司----------深圳-龙岗区----------1-1.5万/月-----06-02-----https://jobs.51job.com/shenzhen-lgq/102774929.html?s=01&t=0
Python开发工程师（初级）----------深圳市文言科技发展有限公司----------深圳----------5.5-7千/月-----06-02-----https://jobs.51job.com/shenzhen/102249863.html?s=01&t=0
Python开发工程师----------深圳拓邦股份有限公司----------深圳----------1-2万/月-----06-02-----https://jobs.51job.com/shenzhen/101701241.html?s=01&t=0
游戏服务端Python开发工程师----------马丁（深圳）高新科技有限公司----------深圳-宝安区----------1.2-1.8万/月-----06-02-----https://jobs.51job.com/shenzhen-baq/94995213.html?s=01&t=0
软件开发工程师(Python数据爬虫)----------深圳市爱美购科技有限公司----------深圳-南山区----------0.8-1.6万/月-----06-02-----https://jobs.51job.com/shenzhen-nsq/101492507.html?s=01&t=0
Python游戏服务端开发工程师----------深圳市三创达实业有限公司----------深圳-宝安区----------1-2万/月-----06-02-----https://jobs.51job.com/shenzhen-baq/100506420.html?s=01&t=0
Python工程师（爬虫方向）----------深圳市涌浪网络技术有限公司----------深圳-南山区----------15-20万/年-----06-02-----https://jobs.51job.com/shenzhen-nsq/95338712.html?s=01&t=0
Python开发工程师----------深圳回收宝科技有限公司----------深圳-南山区----------1.5-2.2万/月-----06-02-----https://jobs.51job.com/shenzhen-nsq/98395260.html?s=01&t=0
Python开发助理（可实习）----------海南海辰科技有限公司贵阳分公司----------深圳----------3-4.5千/月-----06-02-----https://jobs.51job.com/shenzhen/101845442.html?s=01&t=0
Python开发工程师----------深圳市火乐科技发展有限公司----------深圳----------0.7-1.5万/月-----06-02-----https://jobs.51job.com/shenzhen/99989533.html?s=01&t=0
Python开发工程师----------深圳市全瓷时代电器有限公司----------深圳----------0.8-1.2万/月-----06-02-----https://jobs.51job.com/shenzhen/100883452.html?s=01&t=0
python开发工程师----------深圳市前海合派科技有限公司----------深圳----------1-2万/月-----06-02-----https://jobs.51job.com/shenzhen/102722627.html?s=01&t=0
Python后台开发工程师----------深圳市度点科技有限公司----------深圳-宝安区----------1-3万/月-----06-02-----https://jobs.51job.com/shenzhen-baq/99171565.html?s=01&t=0
Python开发工程师----------深圳市源极光科技有限公司----------深圳-南山区----------1-1.5万/月-----06-02-----https://jobs.51job.com/shenzhen-nsq/97544634.html?s=01&t=0
Python开发工程师----------深圳市前海谷雨网络科技有限公司----------深圳-南山区----------1.5-2万/月-----06-02-----https://jobs.51job.com/shenzhen-nsq/93926792.html?s=01&t=0
Python开发工程师----------深圳市芒柠科技有限公司----------深圳-南山区----------0.8-1.5万/月-----06-02-----https://jobs.51job.com/shenzhen-nsq/97643355.html?s=01&t=0
Python软件开发工程师----------深圳市有限元科技有限公司----------深圳----------0.8-1.6万/月-----06-02-----https://jobs.51job.com/shenzhen/91587182.html?s=01&t=0
大数据/python技术支持老师----------深圳市达内软件有限公司----------深圳----------0.8-1万/月-----06-02-----https://jobs.51job.com/shenzhen/102069765.html?s=01&t=0
软件开发工程师（C#/python）----------深圳市倍通供应链服务有限公司----------深圳----------0.8-1.5万/月-----06-02-----https://jobs.51job.com/shenzhen/96660476.html?s=01&t=0
Python后端开发工程师----------深圳先知大数据有限公司----------异地招聘----------0.8-1.5万/月-----06-02-----https://jobs.51job.com/dongguan-dcq/101007617.html?s=01&t=0
Python开发工程师（深圳）----------平安科技（深圳）有限公司----------深圳-福田区----------1.5-3万/月-----06-02-----https://jobs.51job.com/shenzhen-ftq/92031837.html?s=01&t=0
Python开发工程师（包住+五险一金）----------深圳市南方网通网络技术开发有限公司----------深圳-南山区----------1-2万/月-----06-02-----https://jobs.51job.com/shenzhen-nsq/102836879.html?s=01&t=0
Python高级开发工程师----------广州五舟科技股份有限公司----------异地招聘----------1-1.5万/月-----06-02-----https://jobs.51job.com/guangzhou/102890017.html?s=01&t=0
Python高级开发工程师----------深圳前海阿凡达物流网络科技有限公司----------深圳-南山区----------1.5-2万/月-----06-02-----https://jobs.51job.com/shenzhen-nsq/102870234.html?s=01&t=0
Python工程师----------海南新浪爱问普惠科技有限公司----------深圳----------1.2-2万/月-----06-02-----https://jobs.51job.com/shenzhen/102855038.html?s=01&t=0
Python大数据工程师----------深圳市三牛犇科技有限公司----------深圳-南山区----------1-1.5万/月-----06-02-----https://jobs.51job.com/shenzhen-nsq/102846055.html?s=01&t=0
运维工程师—python方向----------深圳市天行云供应链有限公司----------深圳-南山区----------1.5-1.8万/月-----06-02-----https://jobs.51job.com/shenzhen-nsq/102788560.html?s=01&t=0
高级研发工程师（Python方向）----------优购科技有限公司----------深圳-南山区----------1.5-2.5万/月-----06-02-----https://jobs.51job.com/shenzhen-nsq/99766209.html?s=01&t=0
Python开发工程师----------深圳前海帕拓逊网络技术有限公司----------深圳-龙岗区----------1.5-2.5万/月-----06-02-----https://jobs.51job.com/shenzhen-lgq/99132556.html?s=01&t=0
Python高级开发工程师----------深圳市百米生活股份有限公司----------深圳-龙华新区----------1.3-2.3万/月-----06-02-----https://jobs.51job.com/shenzhen-lhxq/102842805.html?s=01&t=0
Python开发工程师----------深圳前海富甲金融信息服务有限公司----------深圳-南山区----------1-1.5万/月-----06-02-----https://jobs.51job.com/shenzhen-nsq/102842192.html?s=01&t=0
Python开发工程师----------深圳市华商城电子商务有限公司----------深圳-宝安区----------1.5-3.5万/月-----06-02-----https://jobs.51job.com/shenzhen-baq/102830675.html?s=01&t=0
Python爬虫工程师----------深圳市财税无忧科技有限公司----------深圳----------1-1.5万/月-----06-02-----https://jobs.51job.com/shenzhen/96342959.html?s=01&t=0
C++/Python/QT软件工程师----------思力科（深圳）电子科技有限公司----------深圳-南山区----------1.2-2.5万/月-----06-01-----https://jobs.51job.com/shenzhen-nsq/100570632.html?s=01&t=0
PHP、Java、Python后台开发工程师----------金马节能科技（深圳）有限公司----------异地招聘----------1-1.5万/月-----06-01-----https://jobs.51job.com/shanghai-cnq/101277391.html?s=01&t=0
Python 后台工程师----------深圳曼瑞德科技有限公司----------深圳-龙华新区----------1-1.5万/月-----06-01-----https://jobs.51job.com/shenzhen-lhxq/102363134.html?s=01&t=0
Python开发J15588----------携程旅行网深圳分公司----------深圳-福田区----------1.5-2万/月-----06-01-----https://jobs.51job.com/shenzhen-ftq/99657911.html?s=01&t=0
Python(RPA)实施开发工程师（软件）----------上海艺赛旗软件股份有限公司----------深圳----------0.6-1万/月-----06-01-----https://jobs.51job.com/shenzhen/102223199.html?s=01&t=0
Python开发工程师----------深圳市瑞驰信息技术有限公司----------深圳----------0.6-1.5万/月-----06-01-----https://jobs.51job.com/shenzhen/83183372.html?s=01&t=0
Python开发工程师—新材料促进中心----------飞扬集团----------深圳----------1-2万/月-----06-01-----https://jobs.51job.com/shenzhen/102375576.html?s=01&t=0
Python开发工程师----------深圳硕软技术有限公司----------深圳----------1-2万/月-----06-01-----https://jobs.51job.com/shenzhen/101713246.html?s=01&t=0
====================================================================================================2====================================================================================================
-----职位名----------公司名----------工作地点----------薪资----------发布时间--------------------href
Python开发工程师----------深圳众禄基金销售股份有限公司----------深圳----------1.8-2.5万/月-----06-01-----https://jobs.51job.com/shenzhen/95768058.html?s=01&t=0
Python高级开发工程师----------深圳市微商时代科技有限公司----------深圳----------1.5-3.5万/月-----06-01-----https://jobs.51job.com/shenzhen/101796475.html?s=01&t=0
后台开发工程师（C++，Python，go）----------深圳市云之梦科技有限公司----------深圳-南山区----------1-1.5万/月-----06-01-----https://jobs.51job.com/shenzhen-nsq/96747020.html?s=01&t=0
GO+Python----------深圳市无极云区块链互联网技术开发...----------深圳-南山区----------1.5-2.5万/月-----06-01-----https://jobs.51job.com/shenzhen-nsq/101028339.html?s=01&t=0
Python开发工程师----------广东盛迪嘉集团有限公司----------深圳-南山区----------2-2.5万/月-----06-01-----https://jobs.51job.com/shenzhen-nsq/92714664.html?s=01&t=0
Python后端工程师----------深圳市客路网络科技有限公司----------深圳----------1.3-2.5万/月-----06-01-----https://jobs.51job.com/shenzhen/102657140.html?s=01&t=0
Python开发工程师----------广东国晖律师事务所----------深圳----------3.5-7千/月-----06-01-----https://jobs.51job.com/shenzhen/102361587.html?s=01&t=0
Python高级DevOps工程师----------深圳市泽林软件技术有限公司----------深圳-南山区----------1.5-2.5万/月-----06-01-----https://jobs.51job.com/shenzhen-nsq/91678545.html?s=01&t=0
Python开发工程师----------广州嘉为科技有限公司----------深圳----------0.6-1万/月-----06-01-----https://jobs.51job.com/shenzhen/100934289.html?s=01&t=0
Python----------深圳融天云科软件技术有限公司----------深圳-南山区----------1-1.5万/月-----06-01-----https://jobs.51job.com/shenzhen-nsq/102159732.html?s=01&t=0
python+postgreSQL 社交商城开发----------第一品牌有限公司 FIRST BRAND LI...----------深圳-宝安区----------1-1.5万/月-----06-01-----https://jobs.51job.com/shenzhen-baq/96687254.html?s=01&t=0
